transaction_id,timestamp,account_origin,account_destination,amount,currency,transaction_type,device_ip,is_fraud_suspect
c48e8597-1690-49bb-a327-d2ebaa6a92fc,2026-01-04T02:32:20.772440,NJZI35957684669806,GIMR06367649874001,87.97,BRL,CREDITO,185.112.91.253,False
863c85e3-8820-42e1-bd67-cbda004e255e,2026-01-25T22:01:42.394480,OUPJ28704032381211,QKWX20425934961287,448.01,BRL,CREDITO,50.244.115.231,False
a389cafc-f87b-4759-8800-c278ac3fad71,2026-03-07T02:45:50.122459,QIKF74839399261712,UHEB30960008039554,48.82,BRL,DOC,74.22.97.226,False
cf752316-6e14-46bd-a491-332999fa21e4,2026-03-29T14:14:44.724493,HMVD65462062486433,OECL10758852156490,22.69,BRL,TED,120.204.192.160,False
d53496bd-ca4f-4b7a-b3d8-bc5140088e75,2026-04-16T22:54:19.601308,DYOU72549428220890,ORFL61399759634108,171.12,BRL,CREDITO,215.56.196.53,False
27343506-b417-43ca-9f6c-9353106dc9b0,2026-02-04T02:17:52.830471,OGFA32221605994507,TITX13859120605837,885.13,BRL,PIX,83.40.125.128,False
45f132cb-6548-45a9-89f2-36492c96d7d9,2026-01-30T12:38:02.510160,CELF07124280048974,EXGR82977923648666,487.77,BRL,CREDITO,48.0.38.48,True
7d2c9ffc-a5dd-4edf-9918-22caa2c1453b,2026-04-19T02:06:42.645800,ICTQ89331645718372,ULXK81053468595906,479.44,BRL,TED,76.160.98.67,False
56694404-ad6f-4695-a186-c84d072eed01,2026-02-09T05:12:16.131741,HWNA35309877004983,QXJH03623952358911,564.87,BRL,DOC,174.250.12.37,False
bd46b35e-54ec-4b5f-b087-b851d034ea3e,2026-02-19T10:38:56.036920,MGVN12565426055420,PHWY75308873898127,592.61,BRL,TED,47.145.83.46,False
35c5ef14-e12d-4e84-b93a-a3d7b18d70e9,2026-03-04T16:54:02.588967,MXVS60238891931329,NXER97089656447058,88.02,BRL,DOC,71.73.123.71,False
be25e6e7-8385-4707-85de-20b58dcafdaa,2026-02-01T00:00:36.360607,MIES10488105122263,MXRF73622989856791,329.13,BRL,TED,216.125.222.199,False
4eb688eb-6327-4f4f-8263-2008d3272bef,2026-01-23T23:47:26.318360,GVCC03312997057498,RZTH27314643689235,272.35,BRL,TED,175.104.51.124,True
51c7d609-e04d-4f95-a06e-71a94c5b952e,2026-02-21T12:19:58.517602,LXGJ16190825209404,UKPW18971222207269,480.67,BRL,TED,210.80.2.134,False
41c87f1b-b52e-45d4-9bfe-e4cb4808839d,2026-03-26T00:46:15.478616,AGNF17547502444114,CQFU50177092364251,290.26,BRL,PIX,164.45.14.96,False
f8e64f91-6898-46fc-ad5c-4e5a5c90075d,2026-04-02T12:15:46.970044,NMAD88700419096812,KFZN09519827895647,620.35,BRL,DOC,117.88.17.170,False
c50b5117-2cb1-44cf-81cf-e4965155f174,2026-01-06T14:42:11.119619,ZFVF08943187911701,PNAX39477845725126,398.71,BRL,DOC,153.29.66.52,False
e5dfae67-ee21-4126-b2d6-15b5156760aa,2026-01-12T17:44:00.766303,LAVP67936372946084,MUBH89302077542638,108.27,BRL,CREDITO,74.172.24.33,False
739f0080-405b-41f3-831c-4add652d91d0,2026-03-26T18:47:57.640367,VODH13147634603764,JNSO50089480779784,590.84,BRL,CREDITO,15.5.167.161,False
612a81bd-afdc-48d1-87d6-0ed2e4bbda2f,2026-04-11T04:28:14.369323,RXVF15427323411045,JMHL31256112010508,902.12,BRL,DOC,62.31.225.203,False
92ccb0af-68b6-4a0a-b1ce-33b69e5cd4e5,2026-04-04T19:36:34.504961,GXYL87020612944095,GTGM69177383564933,85.85,BRL,PIX,173.161.144.130,False
f78a6f8f-cf13-4141-9e24-c368b17d68bf,2026-04-14T10:46:58.077389,QYRS90501709132273,IOVX70265198399805,462.55,BRL,DOC,220.143.84.245,False
e7b43ae8-5aaf-4646-8978-4de132dbef64,2026-01-07T12:17:01.861763,QDGX29833889478923,ERKB59467723994240,378.28,BRL,DEBITO,156.118.132.169,False
1a4453f5-afe6-416d-b992-9cdd32f632a0,2026-04-16T02:34:33.766336,PAIP99934212627689,CNMB36877238882579,210.2,BRL,DEBITO,54.238.254.232,False
26d3f0e6-7c4c-45ed-8749-14365da31792,2026-04-18T12:01:55.662361,ADGG32581013194234,EJWS01294571849300,737.82,BRL,CREDITO,222.94.9.194,False
40bf55cb-43a0-4651-bae5-872fde989b52,2026-04-04T22:19:48.497227,IPZO59871538782384,SIIQ82066218623328,908.77,BRL,PIX,132.212.14.133,False
7c067f16-67f9-43cd-8567-452893581fcf,2026-02-17T04:59:12.686102,KBNF43657401701834,QWYQ09912144410433,729.22,BRL,PIX,123.193.129.165,False
837d6cb0-d520-499f-8ad0-7c230895b8da,2026-02-23T17:35:47.471072,ETEW35528504968100,KNKC78627697720077,69.15,BRL,CREDITO,20.228.141.234,False
72019ce1-3ca2-429d-8d50-2f7ea546b395,2026-01-16T05:54:33.447721,GVRZ73548966346652,IGNO30360548371047,240.36,BRL,DOC,215.251.19.1,False
09cfa157-e951-4dd3-85c9-d9ecede7b0dd,2026-01-24T21:30:31.182466,MGVM51800898777575,ISPQ31036837367198,634.3,BRL,PIX,2.10.240.113,False
ccbfc883-d0a2-49d1-b9c9-364943c1da8e,2026-02-18T03:02:54.508079,MIIZ72206306608913,JUVO31123083442674,68.48,BRL,CREDITO,219.37.84.105,False
0a04ea14-b6e9-45b0-9fe8-945578eca9db,2026-02-12T03:58:32.841507,IYXR33759538986300,ZQJH60806315810086,640.74,BRL,TED,1.118.59.54,False
c2904ed5-db1a-4c45-81b8-dd6384553d31,2026-01-09T08:42:55.887007,PNEO34903561681394,RBFS42711670316075,523.81,BRL,DEBITO,214.38.56.244,False
1682b1ba-f96d-4b42-bc33-a0b51d0d4d4e,2026-03-21T14:05:53.584994,GJIJ03224191128843,AKWX23255474513592,393.34,BRL,DEBITO,62.27.35.59,False
2fae6070-d99b-454e-8f2f-37d604faf22c,2026-03-26T15:24:00.845468,SGXU26760911990913,NVID72433282676968,34.23,BRL,CREDITO,23.235.35.89,False
b9458837-cf17-4d51-b52b-511fc4507638,2026-02-03T07:45:48.725314,OPEB72571352151755,UECX58312123244906,493.42,BRL,DEBITO,87.31.26.12,False
65932ed3-be51-4a2b-9017-146bd73fde17,2026-02-12T23:52:16.664132,ZODF47196818533664,RYVM68150889296930,40.13,BRL,TED,27.194.84.78,False
ae24ed77-43fc-411d-9dcf-23bbd011e0e3,2026-04-19T14:18:22.978683,VTGC11485227385181,GJFE13866075132740,496.13,BRL,TED,28.15.15.19,False
141dac2d-5e83-4863-b320-d8a9de7e26f7,2026-01-27T16:25:04.530292,OCYM54548439586790,NJAM27020739596942,795.71,BRL,CREDITO,59.8.108.40,False
0b2e4594-869d-4284-87cc-5038b2032452,2026-03-11T01:16:45.325761,MSQH40025980552281,UBLA70924817729672,383.26,BRL,PIX,221.201.108.71,False
0655f5d5-6260-4b41-9e5a-b27792f6f5df,2026-03-22T14:28:38.643723,QTIK41689967872663,BFMV60990540825945,648.15,BRL,TED,154.23.87.25,True
b437f057-2acd-4f33-97c4-c822c7c23344,2026-03-20T03:21:08.842911,VYTR83174072709537,YOIG89998708921083,170.91,BRL,DEBITO,56.112.216.235,False
03248007-1aeb-4e25-a519-ab807cb384c3,2026-03-28T18:10:44.305754,HWSG92783422200143,EFXV54890482630753,484.29,BRL,TED,104.30.154.151,False
9c182267-729c-45d7-8179-9e6c752c1d0c,2026-03-11T04:16:14.520354,OPRE25379789184154,PWSA47901027119246,748.31,BRL,DOC,33.227.13.150,False
62e395d5-7fee-457e-b8bc-ca3298638790,2026-02-28T08:42:41.202749,LYPM83951999783374,SNPU14994599217865,613.41,BRL,PIX,74.142.182.145,False
13ff5acc-2892-4e27-936d-326599972c39,2026-02-18T06:24:11.960282,ZRLN06802104043717,SXAH46773154323896,230.34,BRL,TED,136.112.15.117,False
4e110ddb-ac02-4003-9a0e-868a259abf2a,2026-03-10T16:12:59.576537,CQVG98234429545419,RSGD16923773143083,479.37,BRL,CREDITO,88.242.84.192,False
3b5e1ab2-8aa1-4d44-a8e6-481b3133abe4,2026-01-14T10:44:40.412996,GVZS06073753047537,VWVO54235852019942,737.64,BRL,TED,164.80.146.158,False
bc2b06ce-342a-4144-a076-f71a99af8409,2026-02-04T22:59:35.153306,HFZC00695379370446,HDCJ57878842948565,859.65,BRL,TED,214.200.124.63,False
f0ca48f4-18b3-4603-ab07-9729031465ad,2026-01-02T11:30:28.524077,LFKR86405829952902,HNTU52071740540454,701.69,BRL,DOC,6.182.71.207,False
f3e828e8-8332-4593-a137-ffd1e91deff0,2026-02-01T14:11:01.723468,WUOO84679814979537,MZBE93063213368960,306.44,BRL,DOC,103.1.11.178,False
926a8a67-1aa5-46ac-bc32-2768bd253768,2026-01-01T10:37:14.218711,NQON69315314218154,VYKV48603654250047,316.8,BRL,PIX,86.57.150.54,False
a7ddb5f1-9e78-4be9-8113-65dd1a631bc7,2026-04-23T03:11:10.221458,HVRO54920375584126,CNXU95094031646647,971.43,BRL,CREDITO,44.34.237.162,False
cd43ea28-2728-40d6-a649-7e6ce441fcb8,2026-03-14T03:39:14.285099,XBOV92489827916468,JKQU27144236965112,843.14,BRL,PIX,73.219.54.220,False
43365ca6-4dce-45a5-999f-a4939845363f,2026-03-17T12:02:37.248883,ZDLY82097003142008,XBJK82526789266421,589.89,BRL,TED,13.116.75.142,False
7f14a6fd-2136-4ada-b3b9-f13789b75071,2026-02-13T12:04:31.122835,VJZA66301324180670,HMVC73916834374281,502.13,BRL,TED,150.156.9.127,False
729d214a-2e4c-4e42-b64d-a53951a5a8f6,2026-04-12T00:56:23.734976,SFYI52280529839090,DNHL98755976337661,510.6,BRL,DEBITO,29.65.163.58,False
3a2bc0a6-96de-441d-a846-643335376df6,2026-04-22T22:50:49.266679,XJHO06101303791357,MXKE47008296335650,994.05,BRL,DOC,124.246.227.115,False
18050f13-8f30-492c-87a6-c0d245df309e,2026-02-12T19:11:08.635947,EQQI10662494959768,RTVE97218721895736,568.73,BRL,DOC,220.1.189.209,False
62c88b42-0570-435b-a4f1-4e2d164b05de,2026-03-23T04:09:24.293332,EDTB92400580796036,LPDG98219577692577,439.06,BRL,DEBITO,42.167.152.157,False
efcfd11e-fe0f-4a4e-80ad-9437d59de775,2026-04-07T12:36:04.196132,QZAH65786202107675,NHRE38487730854111,725.22,BRL,DOC,220.69.219.211,False
96a21cc4-24cc-451d-81ab-3cb278f6ac9e,2026-03-28T11:53:29.574580,PSQZ15630705352992,WZEF17896428039729,513.64,BRL,TED,77.140.162.167,False
a88754aa-3b13-471b-b8aa-66127f7c1992,2026-03-24T01:36:51.011543,HFIK67628660503319,SAMO86868248729553,798.68,BRL,CREDITO,93.154.247.242,False
5d6c9e8f-2736-43b6-b017-0d21aa9b6700,2026-01-08T04:27:39.043025,VYYG59838817313490,PMPC55392584696016,117.81,BRL,DOC,2.86.32.215,False
29d080a7-9c9a-4966-9019-5b547cef70c1,2026-02-25T07:47:35.418468,VCCY70401726798304,VHDM90524578727631,864.74,BRL,DOC,201.72.3.47,True
a25a49e2-7d53-44b3-92f4-3e9fff232e7d,2026-03-25T12:29:16.486209,DZJH67782635077821,PXEN94757120476571,182.18,BRL,PIX,189.132.100.253,False
f3b3441a-fe26-4ccc-b4a5-e243d725b58d,2026-02-10T07:12:11.692843,VXKC71801616181676,RHKK72679480715388,429.29,BRL,DOC,126.167.193.53,False
fff90aeb-961f-437b-8322-0511da4efb9e,2026-03-28T09:19:50.198263,AZYQ83453598471609,WZVL69061692282294,623.67,BRL,DOC,167.130.30.249,False
28540f18-7817-4c02-8656-94e6d7c0f25a,2026-01-14T07:28:11.564934,GFMX47119770336044,SMES70331190222510,269.56,BRL,DOC,145.76.211.210,False
e5194fe7-f47c-4a56-8adf-b2cdd07ad9f0,2026-01-28T18:19:34.324669,YMJS32409682333980,CNTW53756045049096,483.32,BRL,DEBITO,80.250.231.179,False
ed22f90e-bf3a-46dc-8e7f-36db8208f9e3,2026-01-14T08:25:46.674371,CLUC71157201099922,MWTC93404687363009,93.29,BRL,TED,92.86.233.155,False
c396ea68-9a5d-4d4a-a43a-c3eb3f9be4b6,2026-04-20T10:40:21.138080,DILV59339049059965,AGZG04621738148191,319.66,BRL,TED,97.113.248.202,False
817bce1a-88e9-4460-8c8c-e81fae8cc61a,2026-04-05T02:43:06.126810,ZQTP96853234848587,ZREP89242220092382,204.97,BRL,DOC,11.112.200.49,False
86a29e5e-d9ab-4531-98a5-60b09fcc7bbe,2026-02-07T23:17:40.154062,DGJC66767778609616,BFCF76289464967796,504.29,BRL,DEBITO,188.124.48.79,False
8b69cc4d-0f12-4b66-9d8f-dd75ef881de9,2026-02-18T22:02:44.743836,MPCZ87660456571185,GMNM41554047418706,755.55,BRL,CREDITO,71.169.207.51,False
9829abf6-330a-4946-8734-e2f87de352ce,2026-03-25T10:04:10.241890,CJDB67258803546295,XIKN61453155820840,49.81,BRL,CREDITO,143.44.202.242,False
3382f52c-bbf2-4ddb-8e24-2bc8c2f17f63,2026-02-26T03:17:02.313575,QAUC83758715669776,GXBS97591997812157,58.28,BRL,CREDITO,84.195.237.216,False
e5e282a5-3fd1-44b0-953a-7b8941a437f5,2026-03-29T01:25:41.356362,JXSR70707902555058,KKVE65268158943202,906.17,BRL,PIX,126.219.178.79,False
ac2a18a1-f3de-42bc-8a3b-0dcda976632e,2026-01-05T00:03:39.678969,OHXG82890215265487,JRIC20049564659876,652.55,BRL,DEBITO,48.234.27.94,False
1650bdd8-409f-4d36-9d71-8606308f2864,2026-02-08T22:42:43.758023,RSSS45978318730906,PROD18414050412602,941.75,BRL,TED,2.213.243.111,False
6883cfef-9077-4047-b082-6c574f32ffd1,2026-01-06T17:18:49.922436,GJXX91505732467727,QHWP69329848272753,82.16,BRL,TED,62.70.180.6,False
91ca0dec-5784-42d0-89bc-2e130b812620,2026-01-17T19:34:43.985338,OSYL50313898287263,UTNT57250857890174,524.52,BRL,DOC,57.225.230.100,False
6ae194a7-cd90-431a-9d90-8151153cf7b0,2026-03-07T23:08:41.533862,YEVK92271632928033,MJXD71459791478584,541.87,BRL,CREDITO,10.102.193.8,False
3d242e7d-f45a-49c4-8a9c-a928491f1599,2026-02-16T11:08:10.563184,JAFJ26154272941132,LBUJ73262828405852,586.24,BRL,TED,43.70.138.135,False
904d34af-2a1d-4bca-bcaf-93fc27446ce2,2026-01-05T08:13:19.994464,XSAA83870718861711,CXPM42626476281645,254.27,BRL,DOC,11.120.206.46,False
55de077f-6e0b-4713-8fb1-84f47d5ec12a,2026-02-02T11:43:18.451680,NLXZ03724573925254,WWXI03423861065018,740.12,BRL,DOC,129.100.102.82,False
652c2992-f9ce-4fdb-ae37-06ae7094e19b,2026-04-06T00:17:56.420093,VLUS22932795430348,OXPW68804516551287,352.9,BRL,CREDITO,188.83.242.7,False
f1faee67-760e-48e6-90ca-d579010ec1d3,2026-03-08T06:36:50.118071,UKIX37033299595213,QIJE91176851731343,96.14,BRL,DOC,133.128.73.198,False
422a7453-6a44-47de-a55c-eca7064d1422,2026-04-20T17:39:24.316146,PFBH96721231196001,XEKM44498102901022,408.92,BRL,PIX,148.32.255.189,False
6ec0f6d3-1783-4a7b-b8f8-288fb54690c4,2026-03-18T10:02:09.203961,VIOO78143221061530,TIJY93127684908793,475.8,BRL,PIX,49.36.67.57,True
0d7e4b01-df1e-4c71-bd87-77ef4fdc5a11,2026-04-19T15:03:15.808461,GCNW64762330261988,AVOE34143198376598,219.13,BRL,CREDITO,67.81.27.56,False
ea71dcf5-4292-4bb0-bc60-7654c091a7d0,2026-04-17T16:50:15.309042,QMLE03473982485589,ZCMH19037035499948,995.61,BRL,DOC,2.252.121.5,False
817171ac-cc32-4411-929f-5b69c355eb3a,2026-04-05T21:57:55.444706,XCPA75947403201089,LQTI06993608122897,590.87,BRL,CREDITO,40.178.109.8,False
fe42c64f-0932-47d5-8880-02c650aea012,2026-03-24T05:18:47.592983,KVGL80226214456778,YOVA01555385937959,957.36,BRL,DEBITO,21.5.244.45,False
651aa470-7d17-4998-b122-e5cb9bf693bb,2026-02-26T03:13:54.496004,DBSO19233965842147,IEZH20319919119366,931.42,BRL,PIX,74.13.238.126,False
d5fcf8e6-0fe6-4a9d-b894-b086dbada253,2026-01-30T19:30:23.187691,EGKN67302089128472,JHCH46801364005421,41.04,BRL,TED,90.17.215.237,False
9fe80149-611e-418c-b57a-700299ffffc9,2026-04-06T03:13:03.027741,RIBJ89309899109796,EFRQ96423627800639,990.59,BRL,TED,115.64.68.62,True
ef2322e6-c5ed-4977-9dd9-feb825bd1bc0,2026-02-06T04:15:46.159683,UQKN28659300291571,ABJI74199301316763,89.77,BRL,DEBITO,176.44.164.106,False
1fd1c5de-f238-4de6-a0f5-e26cad60567b,2026-02-25T01:23:36.173270,SWNC76282163207461,GPAO06363932305202,301.07,BRL,DEBITO,85.153.180.123,False
ac4cbc76-e73d-4135-8721-bdbde19f7c23,2026-04-23T09:43:42.898640,OMRM74467710029010,DLXM13787949097480,659.8,BRL,CREDITO,13.82.86.187,False
a0ff1964-06c7-4bcb-ab30-e29241f5a676,2026-02-01T21:33:07.298666,XUVH17132633676824,STCR07444218055408,452.25,BRL,DEBITO,39.255.20.229,False
9eeaf8f3-cdb0-497a-8760-a90c9adef04e,2026-04-09T17:34:57.433193,NAUX79548540168099,VGZD83932333005976,100.33,BRL,TED,37.254.222.196,False
1d454871-2013-42d8-b002-fc43556111f9,2026-04-04T18:34:06.226860,OLZB78410425442843,ANMF11914559270869,831.18,BRL,DOC,108.71.167.135,False
05429820-e2f6-48f6-902c-6075b3c49452,2026-01-15T01:28:29.349572,QIVW04013815869168,YAZL65767544696926,514.37,BRL,PIX,71.54.215.29,False
a690bfe4-12ca-4cad-8e57-8c9b358a6905,2026-01-18T05:47:00.787820,VAML39833112509407,MMPW18175375809126,300.36,BRL,CREDITO,58.227.116.49,False
3af41e3c-a6ab-43dc-931c-66368166fb04,2026-03-08T09:40:13.419019,VTTS54069929800524,ROFA49859610694160,630.12,BRL,DEBITO,66.201.244.193,False
e2d19171-4220-4b86-9fc5-5e8fcadd2834,2026-01-16T16:35:56.291873,GWAI62497358122251,YQSM16704569570418,138.46,BRL,CREDITO,104.147.43.210,False
7b0e2a68-de8b-468a-9279-c87ca3e4e31a,2026-01-21T03:16:40.053038,WSHF97251876471208,UNAS82129185313500,831.06,BRL,DEBITO,102.90.101.121,False
e6732692-57f9-493a-b6fb-d2ceada4dc6a,2026-02-10T19:21:03.029097,VODW58887598157305,ERWD33391710003833,578.49,BRL,PIX,9.100.94.125,False
511b9ac2-5708-42cd-8762-c23db3fd8769,2026-04-16T22:14:23.485230,DUIU65969344508530,PDZA36336184007504,187.82,BRL,TED,141.79.240.252,False
33192f8c-1d7b-49ab-afaf-68988a673099,2026-03-31T11:51:31.490676,DRPL40911210300592,JEIP76149414883167,667.74,BRL,TED,214.62.245.232,False
63f751e0-b9fc-49e4-a3dd-3f60598d2c5c,2026-04-09T15:17:03.346231,CEAB14231728920734,OFZD83014165050298,603.15,BRL,TED,166.101.19.110,False
bc2d64af-913a-4761-b43f-15431817e8fe,2026-03-19T14:15:30.318863,YEKT09217588063069,EROR69090742183999,567.27,BRL,CREDITO,215.13.77.32,False
e42c05d8-3b0e-4d51-8380-f09b47a05fa1,2026-03-14T19:21:37.101679,HGOK12650169374923,MYYA11790976169160,960.01,BRL,PIX,142.160.203.111,False
aae8c46e-2b36-4492-ba23-0f8860aed8ab,2026-02-18T10:29:46.847490,SXYU28899452906286,KGAE40496443220598,49.47,BRL,PIX,212.103.30.141,False
2e700dc5-7413-4f67-8304-2ca447270f78,2026-01-05T17:21:33.441044,RCDB38022436896612,NQUD08685828978393,526.41,BRL,TED,203.130.56.88,False
160ef7a6-623f-4eb5-bd86-55dae62db2e7,2026-02-22T19:58:17.562706,SUGC35616837461055,UCYC61983580305286,133.48,BRL,DEBITO,86.70.30.43,True
c732f91f-56e4-4749-b1a7-a32c598fa00d,2026-04-22T23:03:34.313790,BMMO42776286276937,AQOX90912587369143,970.69,BRL,CREDITO,122.41.138.6,False
8c8a642f-a591-4019-ab99-4b1d2e7ca330,2026-03-09T19:20:02.445884,ZGHU69943927826286,KBDR45463933956416,847.97,BRL,DEBITO,159.1.23.220,False
2444cc2e-d31f-43cd-8f59-c8addd430435,2026-03-02T10:57:07.512405,NEVQ44128572963486,PURQ35914045651947,510.46,BRL,PIX,39.208.4.124,True
a0e94648-29a3-47ed-9b7d-7dd71af50432,2026-01-22T23:37:50.916673,MHTF26794593730816,RXWP17828444827458,902.28,BRL,TED,141.205.103.21,False
2754f46b-92aa-4549-beef-eef18e7e0a78,2026-04-06T14:24:09.168910,TORV29860892133920,HZMJ48830697193188,349.74,BRL,DOC,40.220.25.248,False
40b6821a-d6e0-437f-822c-a74d8f0d803f,2026-04-16T06:56:52.759672,WMUC15167361495835,LBJZ84379164303819,926.99,BRL,DOC,199.52.44.85,False
3a344148-c0cf-4c3a-bd15-c781a1994e2d,2026-01-30T11:14:25.345389,ANBL46684455181076,FQUA93994092538166,260.59,BRL,TED,221.165.104.122,False
76b467c5-8d67-48b2-ad5d-9c444a064924,2026-03-24T17:49:51.011158,ITWF13707567931397,SMST84136373551153,495.17,BRL,TED,98.65.61.164,True
f9cb0350-3809-4982-872f-5dd974cbdb1d,2026-03-07T01:32:26.602010,LXXV33296964454482,VICR61897872694844,953.32,BRL,DEBITO,23.5.208.234,False
4edced0b-f1b5-4104-a417-786336cf7e7f,2026-04-07T07:50:43.152151,XRGH21866922220858,LDJH59595265614980,39.84,BRL,DEBITO,51.134.160.181,True
4cde7596-0fc4-449c-9746-393181e86963,2026-01-01T09:24:19.927001,LXOD04164305375151,YTBP77762823767221,418.45,BRL,DOC,76.66.180.9,False
e33fd564-a5e5-43c9-a6f9-e48637b88829,2026-03-16T18:51:24.834933,ZABM21203477762514,HISO62385258231179,959.2,BRL,CREDITO,79.28.13.90,False
2f509cd0-c254-4da6-a1cb-d7b6f1bb0648,2026-01-11T11:52:57.501024,DTET02567063066468,BARM97150466820100,75.28,BRL,DOC,151.194.242.122,False
5ea9ebd1-1524-4e27-9adc-05fd817c9b39,2026-03-29T08:27:16.322064,LGOU34037575105967,WQCK88041694507004,972.78,BRL,PIX,173.254.18.52,False
8ad37fb5-e427-4c4c-81b0-31d045b76664,2026-04-04T19:43:26.730236,BIFQ36912637981885,KBHV28305488975611,275.2,BRL,DEBITO,134.156.248.113,False
3aa11f36-2332-4388-8eed-67d0affd2a4f,2026-01-23T09:46:39.217105,YKMW06580842869894,UZBX34395254774334,219.46,BRL,CREDITO,199.235.248.18,False
09358c50-67bc-431e-ad7b-27acd66fb989,2026-04-06T12:58:52.038138,OEPQ18260306234497,TLOL42721439936226,554.85,BRL,CREDITO,138.121.187.97,False
0e9db8c4-8987-4a05-89b1-e3eba28a8f2c,2026-01-03T22:34:27.052204,FRXG88490844007843,DXVT16867855200760,551.41,BRL,CREDITO,18.255.76.96,False
a132dc9b-179d-45f5-9fcd-4139cd6dcf27,2026-01-04T00:55:28.426597,YYTD67247715830480,DFWG70553815626527,975.7,BRL,CREDITO,187.37.236.62,False
14706f29-c208-465f-938e-8e8d8dd8cda3,2026-03-02T15:45:41.279684,DLQN24894652980007,OWAH73885791547202,64.81,BRL,TED,113.148.152.120,False
4dac245c-fa29-4a53-aa17-14e1168890a9,2026-02-20T04:31:48.747691,ATZA40998473141537,TAQC05195684152116,85.64,BRL,DEBITO,170.2.17.72,False
70d69be7-1b30-4db9-84c6-a144fdc27d67,2026-03-27T23:51:27.514759,FQSD56025031106787,MHSD98100554438546,879.49,BRL,CREDITO,46.44.114.66,False
e69e3bb2-cb99-437b-ae7a-f0511bf021eb,2026-01-31T14:21:17.180034,XZTQ99532722960960,NQDV65682168718110,488.89,BRL,TED,15.214.133.185,False
70aa49fd-07c0-4f63-9d35-6c0e9578ff96,2026-03-10T18:45:31.848892,UBIK20415870310512,TEIN01393058785326,872.09,BRL,DEBITO,197.88.162.152,False
2a87ae53-7fde-4344-a698-e03f5f8cb9ab,2026-02-20T02:51:44.175207,MOKU21644985470265,ZOGD80476329888393,454.89,BRL,PIX,39.203.64.98,False
5542b27c-c399-47f7-a524-727da32e69c4,2026-03-18T06:44:52.358250,CMIT49673158225987,PWZR20924038183134,729.01,BRL,TED,34.207.205.157,False
14a96041-d874-4500-8f04-c6bad050c565,2026-03-28T09:14:49.397617,IFMI02480132885676,CVPT53255379580879,400.88,BRL,TED,214.202.176.164,False
cf2d670c-1481-4fb4-8f8b-4626ab6170cc,2026-02-21T08:45:08.859044,GBKD72348770794818,DSTJ37799255107098,178.13,BRL,CREDITO,209.28.233.243,False
3541561b-68e5-49be-af34-f888ce799fd5,2026-01-22T08:56:02.585653,FVRO94384694266087,SQLL60595057846807,889.13,BRL,PIX,70.135.137.24,False
c5b31731-7c1a-4b40-832e-5a18b7d8f15c,2026-04-20T23:06:06.874874,SQUV46359478322507,GFZN57662017169216,609.78,BRL,DOC,14.174.131.101,False
cf6bd902-f55c-4ff6-8ee7-1aed4cd42da7,2026-01-21T21:27:51.910722,RFYS65794369284554,GBSW50404331746517,651.04,BRL,TED,148.209.185.242,False
1685aa3b-6830-4773-a10c-ccaa341dd861,2026-04-22T16:32:48.733331,GOHJ16765733351051,UOUC84551013045211,959.8,BRL,CREDITO,126.26.45.146,False
a82422d8-b452-4128-abde-15548ca5950e,2026-03-17T13:41:04.036573,UQBB14455140450413,QPEB86886567913551,713.51,BRL,TED,71.75.183.77,False
d926e2b8-0f46-41a4-9947-ad801cf89639,2026-04-01T09:55:12.821117,ZCNW10057628822835,HGPC73646041833540,992.16,BRL,DOC,84.216.46.133,False
48225703-59c4-457c-bd90-03d78129e312,2026-01-17T06:34:43.833288,WATZ79548446257475,HBGH26250078748561,938.81,BRL,DOC,13.87.18.11,False
7cb4558c-d06a-493f-a0b9-1b54fb6cd605,2026-03-19T14:02:25.383937,XSKZ79159780029064,TJUF24258439211591,827.67,BRL,TED,105.35.213.6,False
c19fe412-1528-47d5-9db4-07db2f855597,2026-01-12T08:12:27.488872,KMWY48180403983458,RCDW07373252343494,998.2,BRL,DOC,8.212.121.186,False
7742cab6-5fea-440d-aa0d-948ae70defab,2026-02-23T08:07:54.301984,FDTW39162759811334,OVIH58488209458557,281.49,BRL,DOC,58.152.162.207,False
f5258bc4-f355-44cc-963f-0d2652267433,2026-04-09T18:14:51.579793,SLMD58983537794533,SKKK72957865111023,178.76,BRL,TED,91.24.209.20,False
dd00d17d-a253-4ca6-85c8-5f7da86c9782,2026-04-14T17:52:46.893939,ARHT53577252657291,RBLY71628017217277,57.66,BRL,TED,101.169.77.99,False
68b5d6df-9832-4bdf-bba0-1212dc622fdf,2026-03-05T12:38:03.852336,VYPM70641654927626,OZUD64532775427188,317.14,BRL,DOC,121.59.88.179,False
28d5b0cb-6fd1-48f9-b52d-fefb59a60e2e,2026-02-18T15:56:08.115129,VUMJ68334266759398,EXQS79768206738070,509.66,BRL,DOC,199.147.169.197,False
9da131d2-ddf9-4953-a05b-93f59145e136,2026-02-22T20:15:29.753858,AOPF75025205805093,PRQN76482281777898,996.16,BRL,TED,1.235.241.93,False
b5df8286-fe95-4acd-9083-38dd92407a0c,2026-03-28T23:46:02.218070,PVVI32640995724854,UADZ03143044753212,400.04,BRL,PIX,223.146.20.184,False
f8594659-592e-4182-9ff0-685010c32338,2026-02-15T08:44:14.844046,GNHA45300937877362,WPXU15048579121719,541.39,BRL,PIX,69.193.35.176,False
7841abfd-77cd-4b8b-b95c-19ba5849bba7,2026-02-16T23:01:24.919121,EVSD45238132975794,BSWU69950833859454,723.69,BRL,TED,183.172.126.142,False
